Link,Occurred,City,State,Country,Shape,Summary,Reported,Media,Explanation,Latitude,Longitude
Open,1/13/2017 19:50,San Rafael,NM,USA,Triangle,Giant ship seen over western New Mexico tonight.,1/13/2017,,,35.111947,-107.883054
Open,8/13/2021 3:30,Santa Fe,NM,USA,Triangle,Fast moving triangular craft observed through a third generation night vision scope while observing the Perseids meteor shower.,8/14/2021,,,35.685756,-105.938613
Open !,12/14/2017 19:00,Santa Fe,NM,USA,Triangle,"Triangular object with bright green lights near Santa Fe, NM.",12/16/2017,Y,,35.685756,-105.938613
Open,3/16/2016 21:40,Santa Fe,NM,USA,Triangle,3 glowing red lights flew low over the 599 relief route near the highway I-285 junction,3/18/2016,,,35.685756,-105.938613
Open,10/28/2014 22:15,Santa Fe,NM,USA,Triangle,Orange Ghost like wing flying overhead.,10/29/2014,,,35.685756,-105.938613
Open,9/13/2014 17:00,Santa Fe,NM,USA,Triangle,Inverted tear drop shaped brightly illuminated slow moving object sighted over 3 1/2 hours. ((NUFORC Note: Balloon. PD)),9/14/2014,,,35.685756,-105.938613
Open,6/1/2000 21:30,Santa Fe,NM,USA,Triangle,"Huge triangular object in Jemez Mountians, New Mexico",10/15/2007,,,35.685756,-105.938613
Open,3/20/1997 13:00,Santa Fe,NM,USA,Triangle,Was MACHINED by ME ((name deleted)) at LOS ALAMOS NATIONAL labs. Triangle of BERYLIUM METAL.,11/26/2003,,,35.685756,-105.938613
Open,5/28/1990 17:00,Santa Fe,NM,USA,Triangle,While driving on hwy from east of Santa Fe to Albuquerque I observed large bright white triangular object high in sky for over 2 hours.,8/30/2008,,,35.685756,-105.938613
Open,11/1/2019 22:00,Santo Domingo Pueblo,NM,USA,Triangle,Shimmering pyramid shaped UFO descending over apartment across the street.,12/30/2020,,,35.518098,-106.367495
Open,12/1/2001 21:15,Silver City,NM,USA,Triangle,Trangular shaped translucent object with lights,12/4/2001,,,32.769306,-108.280215
Open,4/20/1996 0:00,Socorro,NM,USA,Triangle,Triangular shaped object seen over Socorro New Mexico,11/14/2007,,,34.057247,-106.892888
Open,7/2/1988 2:30,Socorro,NM,USA,Triangle,Witnessed triangle shaped object with flashing lights and luminescent orb at 2:30 AM.,6/22/2012,,,34.057247,-106.892888
Open,7/26/2002 5:45,Socorro,NM,USA,Triangle,"object is not the average lil green thing,, more like ""we are about to learn stuff"" we might not want to know",7/28/2002,,,34.057247,-106.892888
Open,9/20/2024 19:30,Soham,NM,USA,Triangle,Bright light moving in erratic pattern over Rowe Mesa,9/25/2024,Y,,35.415473,-105.494106
Open,3/13/2018 6:30,Taos,NM,USA,Triangle,"Extremely bright single light changed into three lights in a triangle moving from West to East, very high in the sky.",3/13/2018,,,36.406326,-105.573264
Open,12/31/2013 13:00,Taos,NM,USA,Triangle,3 very large red triangle shaped obkject.,1/4/2014,,,36.406326,-105.573264
Open,11/8/2013 0:00,Taos,NM,USA,Triangle,"In 2013, during the months of September through November, I experienced paranormal phenomena of a spiritual nature and a UFO sighting.",8/9/2020,,,36.406326,-105.573264
Open,2/28/2006 20:57,Taos,NM,USA,Triangle,"At night, huge triangle craft with three red lights zooming towards Taos Mountain at an unimaginable speed",2/28/2006,,,36.406326,-105.573264
Open,9/13/2005 21:45,Taos,NM,USA,Triangle,"On the above night stated, a friend and I were driving on Pueblo Lands. (Closed to non-tribal members of Taos Pueblo Indain Reservatio",10/19/2005,,,36.406326,-105.573264
Open,1/15/2015 3:00,Tatum,NM,USA,Triangle,Black 15 foot triangle with solid red lights at tip. Moving slowly no sound!,1/16/2015,,,33.256097,-103.316036
Open,12/11/2019 22:09,Tierra Amarilla,NM,USA,Triangle,"Unlit object cast shadow on road, chased by plane seconds later",12/15/2019,,,36.699157,-106.551701
Open,2/11/2008 23:00,Tijeras,NM,USA,Triangle,Triangle Ufo,2/12/2008,,,35.09107,-106.371174
Open,10/17/2019 6:25,Truth or Consequences,NM,USA,Triangle,This morning I was leaving my house and heading to work when I noticed a bright flashing circular light low in the northern sky. It app,10/17/2019,,,33.132497,-107.252571
Open,10/18/2014 22:00,Truth or Consequences,NM,USA,Triangle,"I saw 7 orange orbs almost directly overhead in the formation of a perfect triangle. The orbs were moving very fast, about twice as fas",10/19/2014,,,33.132497,-107.252571
Open,9/1/1994 16:00,Tucumcari,NM,USA,Triangle,WAS TRAVELING WEST BOUND I-40 WEST OF TUCUMCARI NM AND OBSERVED A TRINGULAR OBJECT MOVING AT MY SPEED CLOSER TO ME THAN THE BACK DROP T,9/11/1999,,,35.172972,-103.725902
Open,6/23/2009 23:00,Vaughn,NM,USA,Triangle,"Trucker witnesses very large, unlighted triangle hover above his truck.",6/25/2009,,,34.600176,-105.203898
Open,11/12/2017 7:34,Waterflow,NM,USA,Triangle,"A triangle shaped object above morgan lake area, could see the sky through it, with bright spear lights, in a large perfect triangle sh",11/13/2017,,,36.759484,-108.494221
Open,1/15/2015 11:00,,NM,USA,Triangle,They have been taking me since I was little and I seen it this time flying right next to our van a big triangle,1/23/2022,,,34.5199,-105.8701
Open,10/20/2022 19:20,,NM,USA,Triangle,Two light at each end that made up a triangle. A shooting light. A light moving away from me.,10/21/2022,Y,,34.5199,-105.8701
Open,4/15/1971 3:15,,NM,USA,Triangle,I saw three triangular craft in the middle of New mexico at around 03:15.,5/9/2014,,,34.5199,-105.8701
Open,4/9/2023 16:18,,NM,USA,Triangle,An object that sounds like a prop airplane,4/9/2023,,Aircraft?,34.5199,-105.8701
Open,9/28/2019 19:07,,NM,USA,Triangle,"A very slow moving triangular object was seen by Santa Rosa, Guadalupe County, residents this PM.",9/28/2019,,,34.5199,-105.8701
Open,4/14/2020 5:45,Alamogordo,NM,USA,Unknown,Spotted 21 points of light flying in identical flightpath in ~45 second intervals. ((Starlink satellites?)),4/14/2020,,,32.891812,-105.952151
Open,5/16/2014 22:30,Alamogordo,NM,USA,Unknown,Two objects gliding in circles over Alamogordo.,5/16/2014,,,32.891812,-105.952151
Open,8/6/2022 17:50,Albuquerque,NM,USA,Unknown,I saw approximately 5 aluminum/silver objects flying at high speed from south to north over the Sandia Mountains,8/6/2022,,,35.101401,-106.631867
Open,7/30/2020 7:30,Albuquerque,NM,USA,Unknown,Flying object with light and what seemed like a cloaking device.,8/26/2020,,,35.101401,-106.631867
Open,11/1/2018 18:00,Albuquerque,NM,USA,Unknown,"Large blue/green flame/light over Albuquerque, NM.",11/21/2018,,,35.101401,-106.631867
Open,5/14/2016 17:50,Albuquerque,NM,USA,Unknown,My wife and i were sitting outside enjoying the weather when i happened to look up at a commercial plane that had past observing the tr,5/15/2016,,,35.101401,-106.631867
Open,5/28/2015 16:30,Albuquerque,NM,USA,Unknown,I thought there was a spider web that was a little white line when I touched it to swipe it away and it shocked me with an electrical c,5/28/2015,,,35.101401,-106.631867
Open,2/19/2014 3:00,Albuquerque,NM,USA,Unknown,My mom who was up late last night and described an illumination very bright light from the sky which lit up her neighborhood.,2/20/2014,,,35.101401,-106.631867
Open,12/18/2013 1:00,Albuquerque,NM,USA,Unknown,My fiancé and I began to hear a resonating loud humming noise. The hum was omni directional.,12/19/2013,,,35.101401,-106.631867
Open,9/20/2013 23:00,Albuquerque,NM,USA,Unknown,"Something fell to earth in new mexico last night, craft like.",9/21/2013,,,35.101401,-106.631867
Open,8/6/2013 23:30,Albuquerque,NM,USA,Unknown,"Red and green lights of different sizes pulsating then ""turning"" upside down and moving direction rapidly on I40 at Wyoming e",8/7/2013,,,35.101401,-106.631867
Open,3/8/2013 19:45,Albuquerque,NM,USA,Unknown,Two glowing green ovals over interstate 40 just West of Albuquerque.,3/11/2013,,,35.101401,-106.631867
Open,11/9/2012 23:00,Albuquerque,NM,USA,Unknown,Unknown explosion over Albuquerque NM.,11/10/2012,,,35.101401,-106.631867
Open,11/4/2012 12:00,Albuquerque,NM,USA,Unknown,"I believe I saw a UFO today ...... small object, moving slowly at first, picked up speed, and then accelerated to a very high speed.",11/4/2012,,,35.101401,-106.631867
Open,7/7/2012 22:00,Albuquerque,NM,USA,Unknown,Lights swirling around in clouds above Albuquerque,7/8/2012,,,35.101401,-106.631867
Open,8/3/2010 0:00,Albuquerque,NM,USA,Unknown,What looks to be two bright stars with flashing red and green lights over the western skys of NM,8/3/2010,,,35.101401,-106.631867
Open,10/5/2008 21:18,Albuquerque,NM,USA,Unknown,"Two ""Exhaust Port"" white lights streaking across the sky in Albuquerque that instantly vanished.",10/5/2008,,,35.101401,-106.631867
Open,5/9/2008 0:00,Albuquerque,NM,USA,Unknown,Im not too sure on the time a hour or two after nightfall. So maby 10=11pm. I was in back yard smoking and looking into the south west,6/10/2008,,,35.101401,-106.631867
Open,12/3/2007 17:35,Albuquerque,NM,USA,Unknown,Observed extremely high altidude single bright round light go from bright to dim and slowly float away. ((NUFORC Note: Irisium?? PD)),12/3/2007,,,35.101401,-106.631867
Open,12/3/2007 15:35,Albuquerque,NM,USA,Unknown,saw a blue meteor falling in eorth east ski burnning out twenty seconds later saw bright lite in sky the light fadded out then dissapea,12/3/2007,,,35.101401,-106.631867
Open,9/30/2006 19:00,Albuquerque,NM,USA,Unknown,3 UFOs seen in one weekend,10/9/2006,,,35.101401,-106.631867
Open,6/19/2005 12:50,Albuquerque,NM,USA,Unknown,"A brightly flashing object was seen in broad daylight. It rose suddenly, hovered, then dived and sped away.",6/20/2005,,,35.101401,-106.631867
Open,8/30/2004 21:45,Albuquerque,NM,USA,Unknown,The object's lights were different and its rapid gyrations were most violent to be a normal aircraft.,8/31/2004,,,35.101401,-106.631867
Open,8/10/2003 19:00,Albuquerque,NM,USA,Unknown,Stationary object over New Mexico,6/8/2004,,,35.101401,-106.631867
Open,6/12/2003 21:00,Albuquerque,NM,USA,Unknown,"Bright green dot made a half circle maneuver in the New Mexico sky, and i heard to sound",2/17/2004,,,35.101401,-106.631867
Open,8/15/1999 23:18,Albuquerque,NM,USA,Unknown,An extremely bright flash of light lit up the sky and groud and appeared to travel from SW to NE.,8/19/1999,,,35.101401,-106.631867
Open,9/22/1967 22:30,Albuquerque,NM,USA,Unknown,"A property search and a ""close encounter"" with unknowns?",6/6/2004,,,35.101401,-106.631867
Open,5/5/2012 9:40,Alcalde,NM,USA,Unknown,"Strange object in sky during ""Super Moon""",5/5/2012,,,36.088091,-106.055088
Open,6/10/2015 23:40,Alto,NM,USA,Unknown,"The most amazing thing I've ever saw. We need to be concerned, I believe were under asalt.",6/11/2015,,,33.405779,-105.654943
Open,6/22/2019 22:30,Belen,NM,USA,Unknown,4 bright white lights.,6/26/2019,,,34.660595,-106.775377
Open,3/19/2011 20:00,Belen,NM,USA,Unknown,1 star shaped object with blinking lights & landings of other objects where there are no airports.,3/21/2011,,,34.660595,-106.775377
Open,11/14/2015 23:00,Bernalillo,NM,USA,Unknown,"Loud horns/trumpets flying the sky, Nothing visible. REALLY REALLY LOUD! Sounded like a frieght train, or a dragon.",11/16/2015,,,35.316897,-106.550269
Open,9/25/1998 23:00,Bosque Farms,NM,USA,Unknown,Well I was looking at the cresent moon with my celestron 4.5 telescope and I saw a shadow traveling across the moon.,9/26/1998,,,34.856588,-106.697722
Open,1/1/1982 22:00,Carlsbad,NM,USA,Unknown,"Huge red lights appear over Carlsbad, NM.",10/14/2013,,,32.418235,-104.230988
Open,12/28/2000 11:00,Cerrillos,NM,USA,Unknown,Secret Jet propulsion system seen in New Mexico Sky,1/3/2001,,,35.435177,-106.126759
Open,6/5/2004 15:00,Cloudcroft,NM,USA,Unknown,mysterious object chased,1/26/2006,,,32.954872,-105.739939
Open,4/23/2014 20:15,Clovis,NM,USA,Unknown,Bright solid light moveing east then changed to southeast. The bright light faded to a solid red then faded out.,4/23/2014,,,34.406841,-103.199641
Open,5/15/2005 5:33,Clovis,NM,USA,Unknown,"saw bright, small object in the sky. may be hot air balloon",3/12/2006,,,34.406841,-103.199641
Open,6/1/1975 22:00,Clovis,NM,USA,Unknown,Saw oscillating light from a distance streak to the left then up and to the right out of sight so fast I could hardly believe what I ha,1/28/1999,,,34.406841,-103.199641
Open,5/15/2019 21:00,Cochiti Lake,NM,USA,Unknown,"Color shifting of several craft in night sky. ((NUFORC Note: Possibly ""twinkling"" stars?? PD))",6/11/2019,,,35.647908,-106.337506
Open,5/2/2020 21:09,Cochiti Pueblo,NM,USA,Unknown,Lights flashing from teal to red to white and making triangles and symmetrical lines across the sky while others fly,5/2/2020,,,35.60915,-106.346831
Open,11/29/2014 17:20,Deming,NM,USA,Unknown,"HUGE black stationary aircraft with unknown shape south of I-10 near Deming, NM.",11/30/2014,,,32.260473,-107.744865
Open,1/1/2012 17:43,Deming,NM,USA,Unknown,"Black, hovering object over the mountains of New Mexico",1/1/2012,,,32.260473,-107.744865
Open,7/20/2000 21:30,Deming,NM,USA,Unknown,"Huge beam of light comes from sky, no craft of any kind visible that could produce it.",7/3/2012,,,32.260473,-107.744865
Open,5/28/1995 16:00,Deming,NM,USA,Unknown,travelling westbound on amtrak.....recorded object on video tape.....never timed it...just guessing....just found your website,11/7/1998,,,32.260473,-107.744865
Open,5/4/2017 22:00,Edgewood,NM,USA,Unknown,Unusually fast moving object,5/17/2017,,,35.062178,-106.190312
Open,7/17/2018 23:27,Elephant Butte,NM,USA,Unknown,Bright light in the stars with a jagged tail,8/6/2018,,,33.180572,-107.225855
Open,7/14/2006 1:00,Espanola,NM,USA,Unknown,brilliantly flashing flying objects,7/17/2006,,,35.992722,-106.079739
Open,9/22/2012 7:00,Espanola,NM,USA,Unknown,Unknown white dot in sky Staying in one spot,9/22/2012,,,35.992722,-106.079739
Open,8/20/1988 23:00,Farmington,NM,USA,Unknown,Slow moving yellow/orange colored lights above Crouch Mesa,12/4/2006,,,36.746211,-108.19233
Open,6/29/1997 23:45,Farmington,NM,USA,Unknown,"Saw what appeared to be two satellites flying in formation, but don't believe that objects were satellites or airplanes.",9/6/1999,,,36.746211,-108.19233
Open,8/22/2002 21:00,Fort Sumner,NM,USA,Unknown,Littel points of light moving acrost the sky. We saw at least 50 light in the sky behind a blinking object. It was not a usual air c,8/22/2002,,,34.472309,-104.24468
Open,8/22/2002 21:00,Fort Sumner,NM,USA,Unknown,Triangular shaped objects with lights the same shape with red and gold coloring as well as the trail behind it.,8/22/2002,,,34.472309,-104.24468
Open,11/7/2015 19:00,Gallup,NM,USA,Unknown,Strange controlled beam of light emitting out of the sky. ((NUFORC Note: U. S. Navy missile launch. PD)),11/7/2015,,,35.519312,-108.733438
Open,12/14/2008 2:15,Grants,NM,USA,Unknown,2 orange flashing lights with 2 different color lights at bottom. The top light keep blinking. ((NUFORC Note: Star?? PD)),12/14/2008,,,35.152307,-107.834548
Open,3/29/2017 20:34,Hernandez,NM,USA,Unknown,This is not a hoax and would like answers!,3/31/2017,,,36.063403,-106.119272
Open,8/8/2008 2:00,Holloman AFB,NM,USA,Unknown,It has been 10 years since this has happened... so i am unsure of the exact date...<br> I do remember exactly who was with me and,10/16/2018,,,32.849132,-106.098862
Open,3/12/1997 6:30,Holloman AFB,NM,USA,Unknown,Abnormal contrails seen over two US Air Force Bases in New Mexico,1/29/2003,,,32.849132,-106.098862
Open,7/26/2008 22:29,Isleta,NM,USA,Unknown,Sudden loss of signal on my Sirius satellite radio and police scanner.,7/28/2008,,,34.907088,-106.693036
Open,8/15/1999 23:10,Jemez Springs,NM,USA,Unknown,Brightly lighted clouds observed.,8/20/1999,,,35.76805,-106.693591
Open,8/15/2005 2:00,Lamy,NM,USA,Unknown,"I couldn't sleep and got out of bed at 2AM during the annual Perseid meteor shower. Looking north west towards Santa Fe, I saw what",1/2/2007,,,35.481871,-105.880072
Open,5/19/2016 1:30,Las Cruces,NM,USA,Unknown,Array of 6 rectangular white lights (windows or doors in the sky) flashing on and off from the center out observed for 5 seconds.,6/14/2016,,,32.324738,-106.759443
Open,5/21/2015 13:15,Las Cruces,NM,USA,Unknown,Explosion of mysterious origin.,5/21/2015,,,32.324738,-106.759443
Open,7/14/2009 21:20,Las Cruces,NM,USA,Unknown,A very large brightly lit object floats over buildings without a sound and disappears.,7/20/2009,,,32.324738,-106.759443
Open,6/29/2008 21:00,Las Cruces,NM,USA,Unknown,UFO's Over Las Cruces?,7/4/2008,,,32.324738,-106.759443
Open,3/24/2008 20:45,Las Cruces,NM,USA,Unknown,Saw 2 white lights fly very close to airplane then disappear by fading away.,3/28/2008,,,32.324738,-106.759443
Open,3/23/2004 21:00,Las Cruces,NM,USA,Unknown,"Blackedout Helo Ops in Las Cruces, NM",3/23/2004,,,32.324738,-106.759443
Open,10/22/2003 2:45,Las Cruces,NM,USA,Unknown,...Just a little to weird to be a star.,10/22/2003,,,32.324738,-106.759443
Open,8/13/2001 2:30,Las Vegas,NM,USA,Unknown,Yellowish bright light approached the rear of my car at a extremely high rate of speed two times and then it was gone.,8/14/2001,,,35.598375,-105.224193
Open,10/29/1998 18:45,Los Alamos,NM,USA,Unknown,"Went outside at approximately 18:40, and witnessed a very large non-random group of white lights located to the east to slightly southe",1/4/1999,,,35.878996,-106.300662
